@id|amenity|name|fee|opening_hours|changing_table|@lat|@lon
3231713688|toilets||yes|||45.5551547|10.2313272
3232735545|toilets|||||46.2789833|13.1394188
3239474862|toilets||no|||43.0917066|12.4387275
3239474961|toilets|||||43.1314412|12.4371114
3241288933|toilets|||||45.4306941|8.0301002
3249787796|toilets|||||44.4484024|9.0142332
3259832515|toilets|||||39.1887630|16.3069703
3260236156|toilets|||||39.2483453|9.1330557
3263986618|toilets||yes|Mo-Su 06:00-21:00|yes|45.4863644|9.2038261
3265667907|toilets|||||42.2565354|11.7535145
3272572491|toilets|||||41.7123821|12.4499481
3273272413|toilets|||||45.5617333|10.5553164
3276344128|toilets||||yes|44.4561558|11.2808422
3287421836|toilets|||||44.9927380|8.3755359
3288319361|toilets|||||42.2803690|14.2019378
3294792196|toilets|||||46.4530208|11.2686199
3297551763|toilets|||||43.8165432|7.7734380
3300467084|toilets|||||42.3511243|14.1674038
3303927069|toilets|||||43.7312961|11.2205400
3305975961|toilets||no|||39.3683446|16.0448361
3307202865|toilets|||||38.1552471|15.3814595
3312144665|toilets||no|Mo-Su 06:00-18:00||45.3295983|8.4158937
3316070904|toilets||no|||43.7114585|10.4077192
3331671156|toilets|Bagni Pubblici||||42.4174893|12.3466877
3337642773|toilets|||||41.7191446|12.7149441
3338321511|toilets||yes|||44.7277041|10.7645311
3343587816|toilets|Bagno pubblico Vanchiglia||||45.0704959|7.7016542
3345631895|toilets||no|||38.9761175|16.3201326
3346966322|toilets||yes|24/7|no|44.4767406|11.0074250
3347610837|toilets|||||43.8761465|8.0245849
3350037175|toilets||no||yes|46.5748916|11.6712819
3353734405|toilets|||||45.6862605|8.3910780
3359545818|toilets|||||44.0633136|10.0186449
3371748789|toilets||yes|||45.9042915|8.9060009
3373424475|toilets||yes|||45.4456148|9.2451996
3373722585|toilets||no|||46.6975675|12.3568402
3376121342|toilets||no|||43.9638399|12.7720262
3376426762|toilets||||no|45.4503886|9.1229954
3382952275|toilets|||||41.8307024|12.5458875
3384363848|toilets|||||42.3055073|13.3195420
3384729725|toilets|||||42.3070079|13.3344300
3385883600|toilets|||||45.3179465|8.4160250
3389119988|toilets|||||46.4810699|11.7883749
3389119990|toilets|||||46.4954168|11.8742465
3389125553|toilets||no|||46.5488760|11.8712253
3389125557|toilets|||||46.5537156|11.7996644
3389125560|toilets|||||46.5971528|11.8996571
3394491305|toilets||no|||45.7382563|7.3195772
3395255749|toilets|||||41.5493430|12.9842744
3396163607|toilets||no|||41.1201391|16.8658594
3396874956|toilets||no|||41.1343427|16.7638699
3407212190|toilets|||||45.5471231|8.0776218
3407212191|toilets||||yes|45.5480143|8.0754748
3407212192|toilets||no|||45.5483267|8.0776366
3408962104|toilets||no|||41.1155179|16.8727691
3409144741|toilets||yes|||46.6562575|11.1482044
3414036717|toilets|||||45.4376661|9.1830373
3415083742|toilets|||||45.6215510|7.6062533
3417793403|toilets|||||41.1095712|16.8804060
3419596062|toilets|||||41.2268682|16.5451428
3421307062|toilets||no|||43.8436207|10.4970172
3421309498|toilets||yes|||43.8423403|10.5027121
3421311233|toilets||no|||43.8432433|10.5138279
3424884960|toilets|||||41.5531891|14.6827373
3426380435|toilets||yes|||43.7682398|11.2614052
3426416071|toilets||yes|07:00-21:00||43.7765106|11.2472010
3426422284|toilets||yes|"Mo-Su,PH 09:30-19:30"|yes|43.7696102|11.2588340
3426437563|toilets||1.00|09:00-20:00||43.7740429|11.2490809
3426440786|toilets||no|||43.7816467|11.2511926
3426464890|toilets||yes|||43.7707503|11.2643813
3432107769|toilets||no|||44.9010566|8.2014593
3440609143|toilets|||||44.6632634|12.1885908
3441056925|toilets||yes|Mo-Su 10:00-18:30|no|40.6397902|14.5994369
3442915618|toilets|||||44.9334195|7.4175341
3444548444|toilets|||||42.8925333|11.5375927
3444550202|toilets|||||44.0156684|8.1862673
3446525186|toilets||no|||45.4728011|9.1788992
3448394053|toilets|||||45.4342450|11.0020366
3451125792|toilets||no|||45.0175018|7.6482524
3452338607|toilets|||||46.0429098|11.1202605
3452752459|toilets|||||45.3092397|9.4970922
3455201268|toilets|||||37.9024271|14.0688084
3457893434|toilets|||||44.9379729|8.8730237
3459240706|toilets|||||45.5184463|9.1125517
3463424215|toilets|||||41.1092306|16.8779334
3463424216|toilets|||||41.1092687|16.8779142
3467989752|toilets|||||40.3514412|18.1707230
3475236589|toilets|||||45.5795209|7.1239202
3476507505|toilets|||||45.7830178|9.0883280
3486231435|toilets||no|||46.6891588|11.1569976
3487763381|toilets||yes|||40.1448360|18.4943636
3488363271|toilets||no||no|40.6285296|14.5031634
3491007702|toilets|||||44.0874008|8.1469678
3491792267|toilets|||||41.8057597|13.7860685
3491955228|toilets|||||41.6779330|13.9083556
3494595961|toilets||no|||46.7022996|11.1314917
3495730292|toilets|||||42.2615605|14.5008745
3496967418|toilets|||||39.0803004|17.1378950
3509608930|toilets|||||45.7047476|9.3837849
3512109824|toilets|||||41.9622054|12.7956960
3512109825|toilets|||||41.9627595|12.7948786
3531779209|toilets||yes|||41.9030079|12.4415835
3542140820|toilets||yes|||45.4611164|10.6328665
3542243049|toilets||yes|||45.4621550|10.6236147
3546822283|toilets|||||40.8015679|14.3545477
3551139193|toilets|||||40.5829108|14.3539097
3554496222|toilets||yes|||45.4682051|10.5383073
3554496235|toilets||yes|||45.4691570|10.5424777
3555185196|toilets||no|||45.9734091|9.1956503
3556709993|toilets||no|||42.5686010|11.8290350
3557749106|toilets||no|||45.6016019|9.2980760
3557753984|toilets|||||45.5938449|9.2717901
3558760638|toilets||no|||45.5562992|10.5688365
3559054315|toilets||no|||45.6007833|10.5543535
3561090511|toilets||no|||43.2767731|11.9922967
3561496408|toilets||no||yes|45.5930436|10.5896248
3561511737|toilets|||||45.6233103|7.8126976
3561534932|toilets||no|||45.5928507|10.5910877
3563774110|toilets||yes|||45.4392060|10.6912907
3564086598|toilets|||||40.3840712|16.8224013
3565507843|toilets|||||38.1120667|13.3749039
3565507874|toilets|||||38.1127529|13.3719427
3568593010|toilets|||||43.5239906|13.6213036
3570066806|toilets||no|||45.6086173|10.9160112
3570066814|toilets||no|||45.6091120|10.9155074
3577311337|toilets||no|||45.0554154|7.6719635
3588048189|toilets||no|||41.8537623|12.5188951
3589355387|toilets|||||46.3848285|11.2592366
3599909533|toilets||no|||46.1278441|8.4983645
3600886816|toilets|||||42.9440167|12.5779946
3603894830|toilets||no||no|45.6298165|8.8903787
3605190597|toilets||no|||45.2905483|11.5381392
3607394790|toilets|||||40.3521212|9.6969681
3607817228|toilets|||||39.7790057|9.6680586
3609733225|toilets||yes|||42.5358576|11.9253969
3610389132|toilets|||||44.3366031|9.1584644
3620837232|toilets|||||44.4274896|8.7478664
3621832242|toilets|||||45.4538941|9.1542329
3622471291|toilets|||||44.0733297|9.9072347
3624477329|toilets|||||44.6260363|8.3943760
3634462199|toilets|||||42.7188738|12.1111990
3635708335|toilets||no|||42.9418842|13.3413270
3636465868|toilets|||||43.9930210|7.7653932
3636465869|toilets|||||43.9941061|7.7623051
3637116309|toilets||no||no|37.2936490|13.5810565
3637812320|toilets|||||45.8703415|7.4001277
3645707128|toilets||yes|||44.4963017|11.3387223
3646024793|toilets|||||43.2920111|10.5007106
3646452851|toilets|||||42.7631422|11.1150414
3647648279|toilets|||||43.8618311|10.7656009
3647648286|toilets||no||no|43.8609297|10.7637233
3647651426|toilets||no||no|43.8612509|10.7649089
3650855656|toilets||no|||46.0095357|12.3282160
3651013513|toilets|||||43.8833759|10.7663331
3652897127|toilets|||||43.5722638|12.1380686
3652998666|toilets|||||42.7858312|10.2803521
3653014472|toilets||no|||46.7023110|11.1805828
3654567547|toilets|||||40.2765907|15.7013934
3657693508|toilets||no|||43.1632850|13.3568387
3658536645|toilets||no|||45.6964318|13.4565494
3658593196|toilets|||||43.6019663|12.5866840
3660945744|toilets|||||46.6159160|10.6986308
3660948804|toilets||no|||46.6183323|10.6956396
3661302165|toilets|||||45.7280072|9.8076226
3662967774|toilets|||||37.8508832|15.2901387
3663497467|toilets||no|||45.9655625|9.3026415
3665737340|toilets|||||44.1436780|10.6646533
3667206301|toilets|||||44.7989181|8.9304335
3669366317|toilets|||||46.5214606|11.2266998
3669366318|toilets|||||46.5212835|11.2266917
3671360035|toilets|||||41.9423776|16.0717909
3672011513|toilets|||||43.8997788|10.6538249
3672493558|toilets||no|||45.5613887|10.5605198
3673072645|toilets||no|||43.8008435|13.0115358
3673072646|toilets||no|||43.8009201|13.0123467
3675071225|toilets|||||41.9394176|16.0749776
3675105436|toilets|||||44.8254398|9.3528906
3675362802|toilets|||||45.0405905|7.0219125
3675748025|toilets|||||43.3306385|10.4580282
3675751329|toilets|||||43.3331486|10.4595468
3676818306|toilets|||||39.1440312|9.5156396
3678969968|toilets|||||45.6678643|7.6931114
3679319726|toilets||no|||46.1391286|10.9666263
3680148242|toilets|||||42.8958490|10.9270773
3682859452|toilets|||||46.3145388|12.0536309
3684047322|toilets|||||45.5634669|10.5522175
3684652540|toilets||no|||46.7955929|11.0908161
3684659302|toilets||no||yes|46.6791653|11.1345394
3685968707|toilets||no|||46.6197547|11.0566116
3685976534|toilets|||||46.6449421|11.0754328
3686578444|toilets|||||46.6904091|10.5430851
3686635074|toilets|||||45.8291742|6.9496755
3692890002|toilets|||||45.6837237|7.6135904
3693160524|toilets|||||45.6940069|13.4566698
3693161175|toilets|||||45.6947568|13.4580641
3693382030|toilets|||||45.6817808|7.6085922
3693944085|toilets|||||45.9792981|9.2535375
3696031383|toilets|||||44.3356438|12.2653136
3696031385|toilets|||||44.3356799|12.2653425
3696657327|toilets|||||45.8158085|6.9558227
3698775665|toilets|||||45.5845995|8.0096079
3699102041|toilets||no|||43.1844681|12.1404710
3700132982|toilets||yes|||41.8986896|12.4509405
3703635452|toilets||no||yes|44.9340650|8.8519132
3709729992|toilets|||||41.8895303|12.4738396
3710746982|toilets||no||no|45.8770664|8.5976052
3713904939|toilets|||||45.9964170|8.5491399
3721582818|toilets||no|||44.9570631|6.8793427
3722786234|toilets||no|||37.1105011|15.2280808
3723853513|toilets||no|||45.8063817|9.0888303
3723853514|toilets||no|Mo-Su 08:30-20:30||45.8095637|9.0849867
3725867046|toilets|||||40.9771126|15.6751016
3726145531|toilets|||||45.5033049|9.1956956
3726430064|toilets|||||41.3797660|14.6375077
3728674930|toilets|||||46.5034736|13.5820725
3730553197|toilets||yes||no|45.4753581|9.1325576
3730854269|toilets|||||45.4545201|9.2090852
3731804537|toilets|||||45.9066292|8.0519633
3731850230|toilets|||||37.3093490|13.5840120
3732783362|toilets||no|||45.7033319|11.1159168
3737114373|toilets|||||45.0512406|7.3966590
3738592127|toilets|||||45.4315169|12.3847595
3740368982|toilets|||||45.6689145|7.6915875
3740656153|toilets|||||45.9581420|10.1321119
3741421885|toilets|||||45.4771542|12.5690244
3741428718|toilets|||||45.4784353|12.5682037
3741428719|toilets|||||45.4785577|12.5693916
3741570522|toilets|Waschhaus||||45.6286809|12.9903691
3745598307|toilets|||||45.8447627|7.9189859
3746157635|toilets||no|||45.0792822|7.9669047
3748428725|toilets|||||45.9472984|10.1383901
3750894137|toilets||no|||46.4730178|11.8669584
3752804754|toilets|||||45.2573593|9.1481467
3755825549|toilets||no|||46.0148784|9.2861324
3758731693|toilets||no|Mo-Su 06:00-23:00||46.4132349|11.2449000
3760017623|toilets|||||43.9260307|7.9365648
3760241595|toilets|||||37.9929080|14.1433791
3761840147|toilets|||||42.6589980|13.7029208
3762136017|toilets|||||45.1581763|8.0608486
3763690157|toilets|||||42.0885780|11.7973235
3769141037|toilets|||||43.9283668|10.9080879
3771117763|toilets|||||44.3819598|9.0462757
3772606154|toilets||no|May-Sep||42.9488872|10.6815162
3774053550|toilets||no|Jun-Sep||42.9504939|10.6748949
3777086264|toilets||no|||45.7951549|8.4142169
3777246882|toilets|||||42.0516312|13.9214526
3778479712|toilets||no|||41.9925789|13.8065664
3779549316|toilets|||||44.2628070|9.9489018
3781762495|toilets||no|||38.1199403|12.7880384
3783298637|toilets|||||41.0167177|16.9653922
3786609559|toilets|||||45.2880520|11.7826246
3791996512|toilets||no||no|45.4281404|12.3597646
3791996556|toilets||no|||45.4298227|12.3582393
3792075684|toilets||yes|||46.1435449|9.3052179
3792741825|toilets|||||45.3122301|9.5950543
3792742513|toilets||yes|||43.4676946|11.0416539
3797903373|toilets||no|||43.2989235|13.4471103
3798791665|toilets||no|||46.5284129|10.1317206
3799493252|toilets|||||38.9620278|16.3571962
3800060834|toilets|||||45.3042076|9.5080652
3802293155|toilets|||||45.5965191|7.7969934
3802829424|toilets|||||44.3269900|11.5779698
3804196762|toilets|||||43.1962674|11.1759972
3804561058|toilets||yes|||45.4188696|12.2583262
3812883922|toilets|||||44.3700371|9.2552909
3813747424|toilets|||||45.2315517|7.2156556
3815510593|toilets|||||45.7993587|10.0194879
3815602712|toilets|||||46.0900409|8.4786945
3817876451|toilets|||||45.7106131|11.3570857
3818737958|toilets|||||45.5842212|7.8122339
3820314738|toilets||no|||45.3920292|10.9051917
3820322529|toilets|||||41.1430243|16.4100436
3822529473|toilets|||||43.3223933|13.1064752
3823117558|toilets|||||44.2936715|9.3724471
3824504057|toilets|||||45.1361963|8.4445889
3831664246|toilets||yes||yes|44.1185626|9.7165159
3832677398|toilets||no|||45.4796029|9.2273396
3837469071|toilets||no||no|45.5951989|8.8302472
3838554017|toilets|||||44.2154324|8.3247536
3847199505|toilets|||||43.3331760|11.3170357
3854263945|toilets||no||no|45.2323597|7.2158363
3854610839|toilets|||||40.7998713|17.5513307
3854610841|toilets|||||40.7964987|17.5598011
3861084189|toilets|||||45.5420110|11.7868196
3861381544|toilets||no|09:30-23:00||45.5990604|12.8890191
3862879062|toilets|||||41.1375210|16.8384869
3866931006|toilets|||||45.2082483|7.1443621
3868872500|toilets||||no|45.0764885|11.7812646
3870075578|toilets|||||45.6166147|12.0495631
3870093391|toilets|||||45.5524138|11.9275128
3873759757|toilets|Pasticceria gelateria bar Dolci Frivolezze||||45.5027811|11.9074342
3877328073|toilets||no|||45.4625335|9.1754475
3877345992|toilets||yes|||41.9100960|12.5306536
3880970764|toilets|||||45.6701617|7.6957307
3881491772|toilets||no|||36.9243756|14.7239714
3881880594|toilets||yes|||45.9856167|9.2601329
3881881388|toilets|||06:00-22:00||45.6440047|11.7895418
3882440014|toilets|||||44.3481276|9.1563147
3883935967|toilets||yes|||45.4822773|12.2325134
3884569905|toilets||no|||44.3934070|7.5830348
3884569906|toilets||no|||44.3923075|7.5827254
3893174179|toilets||no||yes|45.6710644|12.5367004
3896601323|toilets|||||42.8250831|10.3802021
3903003089|toilets||no|||46.7673473|12.0304477
3903085807|toilets|||||45.0200802|7.6107412
3903089898|toilets|||||45.0215705|7.6122726
3910649739|toilets|||||45.1677290|8.4660807
3919539114|toilets|||||44.7189358|10.6352831
3920936893|toilets||no||yes|37.4699827|15.0666630
3920936896|toilets||no|||37.4703089|15.0651098
3923694438|toilets|||||46.0409459|9.1693935
3926238100|toilets||no|||44.4932146|8.9036669
3926919501|toilets|||||45.5986905|10.5488595
3926919525|toilets|||||45.5993929|10.5498108
3927525150|toilets|||||41.5579573|14.6636443
3927876033|toilets|||||45.4944592|9.3029962
3929667503|toilets|||||44.2415413|7.5338280
3930083025|toilets|||||40.6234281|16.1449524
3932965930|toilets|||||43.5516574|10.3405798
3934054989|toilets|||||46.0525742|11.4629391
3934753829|toilets|Bagni Pubblici||||40.4048837|18.0702756
3935597237|toilets||yes|||45.5018840|9.1974038
3937762316|toilets|||||40.7946155|17.5489650
3944590374|toilets||no||yes|41.7195395|12.7145526
3969428261|toilets||yes|||45.4679225|9.1764604
3990824368|toilets|||||45.5803597|10.5465453
4003816573|toilets||no||yes|45.1430872|10.0177532
4008844083|toilets||yes|||39.1127284|9.5185508
4008850304|toilets||yes|||39.1284739|9.5084769
4015535623|toilets||no|||44.8984511|8.2101282
4018530101|toilets||no||no|45.6233521|12.9554620
4021887602|toilets||no|||46.8642767|11.3084914
4030248989|toilets||no||no|46.0716616|11.1265962
4033349028|toilets|||||45.6335739|7.8439555
4035474104|toilets||no|||44.3490037|9.1550842
4043328501|toilets||no|||40.7413918|14.5020526
4043328541|toilets||no|||40.7418289|14.5043964
4043404360|toilets||no|||40.7410224|14.5030590
4044726509|toilets|||||45.6592683|13.0656943
4048424734|toilets|||||37.5605055|14.2733590
4054940690|toilets||no|||44.4982952|8.9038195
4058604244|toilets|Bagni pubblici di via Galiè|no|||42.8558017|13.5742263
4058611557|toilets||no|Mo-Su 06:00-22:00||42.8553820|13.5882028
4058614511|toilets|||||42.8549373|13.5666176
4060358144|toilets||no|||41.8772976|12.4725053
4062218200|toilets|||||41.6760594|12.6989852
4066430562|toilets|||||41.1174353|16.8794395
4067066155|toilets|||||45.3237350|8.9665458
4067158620|toilets|||||41.1511529|15.3801317
4072424639|toilets|||||43.6761561|10.3434335
4072551053|toilets||no|||44.9537320|6.8741894
4072551810|toilets|||||45.0059460|6.8677055
4073633932|toilets||no|||46.0142721|9.2827276
4077448623|toilets|||||41.7095495|15.6586595
4081254334|toilets|||||44.0416360|9.9674735
4081793149|toilets||no|||44.1578352|8.3088207
4081810406|toilets||no||no|44.1627255|8.3042716
4082454474|toilets||no|||44.7809666|7.5051440
4082592837|toilets|||||44.6533780|7.9927212
4083159237|toilets||no||no|44.7687811|7.6750536
4083329787|toilets||yes|||44.4120815|8.8882425
4083426194|toilets||no|||45.0875831|7.6689645
4084491098|toilets|||||37.8591339|15.2774365
4086355924|toilets|||||45.6931322|8.5988336
4088753390|toilets||yes|"10:00-13:00,13:30-16:30"||44.1000590|9.7402993
4089024390|toilets||no||no|36.8934711|15.0716983
4089957712|toilets||no|||45.7189620|8.5904866
4093087245|toilets|||||41.7282766|13.2900825
4099823038|toilets||no||no|46.6711682|10.5565387
4109294734|toilets|||||45.4558087|10.7154021
4109390721|toilets|||||45.6101036|9.2775521
4111639397|toilets||no|||45.3625293|7.7693013
4114178306|toilets|||||45.7207873|8.6385968
4119436445|toilets|||||45.7755895|9.5931869
4127967962|toilets|||||46.2577304|8.3195355
4132825039|toilets||yes|||37.0736861|15.2854956
4139508754|toilets|||||40.3510418|18.1640723
4141060084|toilets|||||45.6853197|7.8551150
4142374160|toilets|||||46.4754912|11.3380590
4148897009|toilets||no|||38.0402793|14.0193733
4149529611|toilets|||||45.7016610|7.8731129
4149658395|toilets|||||46.6586081|11.1850893
4151284490|toilets|||||40.8335498|14.8437961
4151457665|toilets||yes|||45.0146444|7.6323095
4161556038|toilets||yes||no|45.0729839|7.6677623
4162178514|toilets||no|||45.4899078|9.1466392
4167228445|toilets|||||43.1889903|11.6676828
4168175006|toilets||no|||45.8601957|8.7937436
4172770191|toilets||no|24/7||45.1033120|7.6693771
4172983243|toilets|||||45.5834549|9.2761834
4173175665|toilets||no|||41.1300823|16.8709679
4173198101|toilets|||||43.7847458|7.6337678
4173287486|toilets|||||45.7208034|9.8135765
4174394644|toilets|||||44.6202178|10.9276086
4174453068|toilets|||||44.6208483|10.9260147
4176009797|toilets|||||44.6474027|11.1200539
4177958804|toilets|||||41.1043219|16.9109095
4181996553|toilets||no|||44.3517174|9.1515770
4182330807|toilets||yes||no|42.9817880|10.6812294
4190903206|toilets|||||45.7619227|8.5616947
4190903207|toilets||yes|||45.8954994|8.5264015
4190905023|toilets||no||yes|45.7635560|8.5545610
4192356366|toilets|||||46.3951237|11.2374241
4197443393|toilets|||||45.8343683|7.8201729
4197511686|toilets|||||43.5390485|12.9726344
4202742962|toilets||yes|Mo-Su 05:00-20:00; PH 05:00-20:00||42.9266108|10.7552446
4206432001|toilets|pay toilet|no|||37.5673641|14.2871461
4207397106|toilets|||||41.8852912|12.1704467
4207540634|toilets||yes|||44.3969605|11.5917959
4207627587|toilets||no|||46.5764332|11.4457649
4210531974|toilets|||||46.1048567|10.1412612
4214487842|toilets||no|||46.0560088|11.4737729
4218895322|toilets|||||42.8318130|11.5858827
4218931576|toilets|||||45.0445573|9.7014200
4219365589|toilets|||||42.9266156|10.5276573
4221650069|toilets|||||46.2648453|11.2245700
4222399014|toilets||yes|||44.4114826|8.9368540
4223539917|toilets||no||yes|45.5638468|9.0522865
4223539918|toilets||no|||45.5639920|9.0499850
4223539919|toilets||no||yes|45.5640238|9.0537517
4224347223|toilets||no||no|46.0612639|8.6690344
4225668440|toilets||yes|||44.4107623|8.9370125
4225901072|toilets|||||45.6717536|9.1758144
4227025445|toilets||no|Jun-Sep||42.9516276|10.6662956
4228817411|toilets||no|||45.6093219|7.3563543
4230021516|toilets|||||45.4536342|10.7029855
4235366890|toilets||yes|||40.7433423|13.9423557
4236042690|toilets|||||45.4767217|12.5487775
4237302722|toilets||no|||41.8083762|12.6818454
4240027734|toilets|||||42.3796926|11.4480777
4241424656|toilets|||||42.2340448|11.6991893
4242700605|toilets|||||45.8257675|9.1016100
4248849632|toilets||no|||39.7058462|8.9931425
4250453553|toilets||no|||43.6268280|13.3361697
4251144835|toilets|||||43.3671050|13.6196144
4253981587|toilets||yes|||45.0699419|7.6817347
4256209489|toilets|||||40.7431679|13.9399077
4260472602|toilets|||||41.1810060|9.4741180
4260510414|toilets|||||41.0481476|9.3623337
4260533588|toilets|||||41.0662245|9.3346874
4264619145|toilets|||||44.8658485|7.2699699
4267848410|toilets||no|||42.7330941|12.7344492
4268868922|toilets|WC Pubblico||||44.2366950|8.1150899
4269672093|toilets|||||45.7486252|7.6110067
4271543804|toilets||yes|24/7||44.1348613|9.6848144
4278413060|toilets|||||44.5251397|8.6030742
4279845752|toilets|Uomini e disabili|no|||40.8055082|14.3451288
4281976876|toilets||no|||43.8598867|11.2983321
4281980244|toilets||no|||43.8575098|11.3065235
4285946714|toilets|||||40.2156057|18.4602582
4286499827|toilets|||||46.0016331|11.2545737
4286673833|toilets||no|||44.6453419|10.9257230
4290487876|toilets||no||no|45.6519743|13.7717003
4291000833|toilets|||||40.6491604|14.6354039
4293812216|toilets||yes|||45.1386661|7.0514023
4293812217|toilets|||||45.1386709|7.0513601
4294009641|toilets|||||46.5329600|11.5346309
4294185224|toilets|Diurno - Bagni Pubblici||||39.8125504|16.2016172
4295737062|toilets||no|||46.6658242|11.2416836
4295918221|toilets|||||41.8303475|12.5457696
4296086587|toilets||no|||41.8312881|12.5540857
4297008953|toilets||no|||44.8796416|11.5713805
4297022136|toilets|||||44.8798758|11.5690128
4301790362|toilets|||||37.2695418|14.1385188
4303002584|toilets|||||43.4494094|11.7888582
4304614334|toilets||no|||44.5247847|11.3752115
4304614336|toilets||no|||44.5248832|11.3752772
4305002491|toilets||yes|||43.4412970|13.6107059
4305631489|toilets|||Mo-Su 06:00-21:00||43.3320544|11.3218727
4307308994|toilets||yes||no|43.4654292|11.8841225
4307636589|toilets||yes|||45.4877562|10.6091261
4308391190|toilets|||||45.8809285|10.1630125
4310753226|toilets|||||41.7053348|12.3400893
4310753230|toilets|||||41.7053678|12.3400028
4311526189|toilets||no|07:00-23:00||42.9881774|12.6746883
4311628777|toilets||no|||45.8390214|8.5730550
4311794897|toilets|||||45.6075299|10.5285058
4313838492|toilets|||||46.6256852|12.2897017
4313838893|toilets|||||42.9658869|10.6514414
4315654690|toilets|||||41.8724503|12.4653432
4318452993|toilets||no|||46.1551973|10.7570553
4320926932|toilets||yes|||40.5570184|14.2363962
4321358699|toilets|||||41.9605639|12.4793254
4321358705|toilets|||||41.9606038|12.4792543
4323670491|toilets|||||46.4743194|11.8342465
4324863299|toilets||yes|09:00-19:00||46.0703819|11.1210240
4325207088|toilets|||||44.7363750|8.8349497
4325208289|toilets||no|||44.7370342|8.8371196
4325381992|toilets|||||45.7417391|10.7332356
4327045492|toilets|||||46.5185788|11.8482955
4328373612|toilets||no||yes|44.6436247|10.9573849
4330022123|toilets|||||46.1463314|10.8062314
4333987474|toilets|||||46.5033553|11.2993764
4333987475|toilets|||||46.5033613|11.2992792
4334041220|toilets|||||45.7410041|7.3137104
4334102231|toilets|||||46.0381391|11.2360692
4334102235|toilets|||||46.0382200|11.2361752
4334112416|toilets||no||no|45.4839645|12.2829177
4334478206|toilets|||||45.1970498|7.4745212
4336102077|toilets||no|||40.8212599|14.1215600
4336743629|toilets||no||yes|45.4137049|10.8695961
4336796162|toilets|||||46.2549473|11.7989339
4336872230|toilets||no|||42.9278950|10.5456568
4336933090|toilets|||||45.1817374|12.3086089
4339622883|toilets|||||40.6303390|14.4853809
4340090989|toilets||no|||40.7312180|13.9642696
4340307390|toilets|||24/7||46.0021242|11.2560124
4340307391|toilets|||||46.0011997|11.2573324
4340692594|toilets||||yes|44.4217810|7.8544318
4340692601|toilets|||||44.4231808|7.8533954
4341227690|toilets||no||no|45.4484904|12.3461714
4344773990|toilets||no||no|45.6135088|10.6885064
4345065220|toilets||no||no|45.5328662|10.5570264
4345333497|toilets||yes|||44.1204457|9.7087721
4347278101|toilets|||||41.2037157|16.6009046
4347304391|toilets|||||41.2028861|16.5986293
4348323976|toilets|||||41.2333402|13.0893540
4350306912|toilets|||||45.6083937|7.3554744
4351262390|toilets||no||no|45.7093641|9.6517144
4352190489|toilets||no|||41.9132595|16.1235278
4353124423|toilets|||||45.5747515|12.3649844
4353982295|toilets|||||43.0847813|10.6063854
4354490790|toilets|||||43.7697103|11.2568055
4354958793|toilets|||24/7||44.9160796|7.2439636
4354971590|toilets|||24/7||44.9200616|7.2489095
4354981389|toilets|||24/7||44.9161696|7.2440199
4355476789|toilets||yes||no|45.4755339|9.1239391
4356565424|toilets||no|||46.3247097|10.8634387
4360098745|toilets|||||45.3426336|8.0634331
4360098807|toilets|||||45.3437402|8.0617326
4360380099|toilets|||||45.9642738|10.6582536
4360608391|toilets||no|||44.0486976|9.8395137
4361323489|toilets||yes|||41.0619048|8.2961653
4361700851|toilets|||||43.2479512|10.5327763
4361700879|toilets|||||43.2485947|10.5313959
4362395295|toilets||no|||40.7474700|14.4845126
4364266940|toilets||no||yes|46.4294083|11.2940710
4366392792|toilets|||||44.0992690|9.7381317
4369117323|toilets||no||no|45.1366430|7.0448765
4370007327|toilets||||no|37.0665201|15.2881649
4371258854|toilets|Bagno Chimico||||46.3690680|11.0798959
4373260500|toilets||no||no|45.7953759|8.3995266
4373628490|toilets||no|||45.4724010|10.6002334
4373758633|toilets||no|||45.8151428|9.4255540
4377792070|toilets|||||45.7204649|11.3351217
4377924418|toilets|||||44.3375885|9.2683642
4378820193|toilets|||||45.5221571|9.2158596
4382194603|toilets||no|||41.8149374|16.1931798
4387701273|toilets|||||43.6195703|10.2894831
4387701274|toilets|||||43.6195713|10.2893872
4389163652|toilets|||||45.8789744|10.8557877
4389226540|toilets|||||42.7069448|12.2913167
4389425494|toilets|||||43.4636393|12.2397695
4390237190|toilets||no|||44.1480654|8.2835750
4390239189|toilets|||24/7||44.2356342|7.8354122
4390345494|toilets||yes|||46.8871736|12.1732294
4392671999|toilets|||||46.7693605|12.0238815
4394597996|toilets|||||46.7408478|11.6288862
4394723781|toilets||yes||no|46.6320357|11.1467348
4395019683|toilets||yes|||46.6138990|11.1534371
4396038065|toilets||no||no|45.7053659|11.8015386
4396605777|toilets||no|||45.8998372|7.4893921
4397428522|toilets|||||46.6738560|11.7536530
4398138349|toilets||no||no|44.7005858|7.0972781
4398216561|toilets||no||no|39.8367475|18.2547385
4399773431|toilets||no|||46.7000147|12.0848284
4403948046|toilets|||||42.0103052|12.5054868
4404604391|toilets|||||41.9610778|12.7963109
4404835064|toilets||no|||40.7851089|9.6700072
4405508990|toilets||no|||43.1881600|10.5381869
4405576689|toilets||no|||43.1882428|10.5393756
4405920591|toilets||no|||43.1888174|10.5427205
4406510468|toilets|||||43.4745258|13.6294770
4406510469|toilets|||||43.4755724|13.6285207
